ds,yhat,sku_id
2025-07-01,0.03401360641128831,46303774477
2025-07-02,0.032758163416512706,46303774477
2025-07-03,0.03170222495591778,46303774477
2025-07-04,0.030890984646918834,46303774477
2025-07-05,0.030361215971582877,46303774477
2025-07-06,0.030140040986667244,46303774477
2025-07-07,0.03024401004495479,46303774477
2025-07-08,0.030678522818590025,46303774477
2025-07-09,0.03143761012274844,46303774477
2025-07-10,0.03250408460267832,46303774477
2025-07-11,0.033850056622661745,46303774477
2025-07-12,0.03543780005221252,46303774477
2025-07-13,0.037220941448853045,46303774477
2025-07-14,0.03914593574062985,46303774477
2022-11-28,-0.06369371043533784,46303862950
2022-12-05,0.146277257837089,46303862950
2022-12-12,0.3078248970380072,46303862950
2022-12-19,0.3118973167409089,46303862950
2022-12-26,0.16068234569905446,46303862950
2023-01-02,-0.036627300564641016,46303862950
2023-01-09,-0.16551112148868025,46303862950
2023-01-16,-0.1934691553987571,46303862950
2023-01-23,-0.15708339904263094,46303862950
2023-01-30,-0.08555222153120494,46303862950
2023-02-06,0.03241659422334048,46303862950
2023-02-13,0.19807814919458083,46303862950
2023-02-20,0.3449289133890701,46303862950
2023-02-27,0.36762820509556465,46303862950
2023-03-06,0.22371523245220445,46303862950
2023-03-13,-0.006153430086983894,46303862950
2023-03-20,-0.17877287435826805,46303862950
2023-03-27,-0.21434069419233778,46303862950
2023-04-03,-0.15648475180318194,46303862950
2023-04-10,-0.10830994078211732,46303862950
2023-04-17,-0.12245227164022202,46303862950
2023-04-24,-0.16457651316200214,46303862950
2023-05-01,-0.17575420502659891,46303862950
2023-05-08,-0.14751306254831464,46303862950
2023-05-15,-0.12274884693129474,46303862950
2023-05-22,-0.13427428404961128,46303862950
2023-05-29,-0.16415260432174084,46303862950
2023-06-05,-0.1704271582494834,46303862950
2023-06-12,-0.14018134790471304,46303862950
2023-06-19,-0.10106750171798838,46303862950
2023-06-26,-0.08300971215139312,46303862950
2023-07-03,-0.08415763077573407,46303862950
2023-07-10,-0.08230333331660654,46303862950
2023-07-17,-0.0696434583670782,46303862950
2023-07-24,-0.06151854220250025,46303862950
2023-07-31,-0.0703934112765374,46303862950
2023-08-07,-0.08499044150308116,46303862950
2023-08-14,-0.08495133805894158,46303862950
2023-08-21,-0.06983130991723277,46303862950
2023-08-28,-0.06057823136065611,46303862950
2023-09-04,-0.07040611029594092,46303862950
2023-09-11,-0.08570945333436156,46303862950
2023-09-18,-0.0846719210960278,46303862950
2023-09-25,-0.06837516204297302,46303862950
2023-10-02,-0.06011843296098632,46303862950
2023-10-09,-0.07219874449385816,46303862950
2023-10-16,-0.08690903096226646,46303862950
2023-10-23,-0.08158654881613765,46303862950
2023-10-30,-0.06449307021097755,46303862950
2023-11-06,-0.06589764928798097,46303862950
2023-11-13,-0.08597514945765812,46303862950
2023-11-20,-0.06828672740338988,46303862950
2023-11-27,0.05003185116476885,46303862950
2023-12-04,0.25436575952883445,46303862950
2023-12-11,0.43456878255412834,46303862950
2023-12-18,0.47052436154203525,46303862950
2023-12-25,0.3411253409828769,46303862950
2024-01-01,0.14222293609667291,46303862950
2024-01-08,-0.004095542826439633,46303862950
2024-01-15,-0.048462435248878194,46303862950
2024-01-22,-0.020267242575093283,46303862950
2024-01-29,0.04505472790679082,46303862950
2024-02-05,0.1533108288986434,46303862950
2024-02-12,0.3131260306731741,46303862950
2024-02-19,0.47110598155402017,46303862950
2024-02-26,0.52227810118317,46303862950
2024-03-04,0.4056732400006376,46303862950
2024-03-11,0.18082875582626212,46303862950
2024-03-18,-0.01118509533017134,46303862950
2024-03-25,-0.07139130603989141,46303862950
2024-04-01,-0.02282682554475829,46303862950
2024-04-08,0.03352967977165146,46303862950
2024-04-15,0.03011162326214612,46303862950
2024-04-22,-0.011858076230485931,46303862950
2024-04-29,-0.031184846842788744,46303862950
2024-05-06,-0.007671987597113558,46303862950
2024-05-13,0.02129463615471501,46303862950
2024-05-20,0.016418099952060547,46303862950
2024-05-27,-0.013325157016435954,46303862950
2024-06-03,-0.02611527412624305,46303862950
2024-06-10,-0.0012112080472963943,46303862950
2024-06-17,0.039096976677397366,46303862950
2024-06-24,0.061824597024437766,46303862950
2024-07-01,0.06259689064454933,46303862950
2024-07-08,0.0625617328492952,46303862950
2024-07-15,0.07396476531108997,46303862950
2024-07-22,0.08433501724726691,46303862950
2024-07-29,0.0783717501215033,46303862950
2024-08-05,0.06314000040190028,46303862950
2024-08-12,0.05970096882915071,46303862950
2024-08-19,0.07333459671476025,46303862950
2024-08-26,0.08526593576194788,46303862950
2024-09-02,0.07858938042199219,46303862950
2024-09-09,0.06242644815306833,46303862950
2024-09-16,0.05971036225369582,46303862950
2024-09-23,0.07469503997209628,46303862950
2024-09-30,0.08608431996216326,46303862950
2024-10-07,0.07711387892665614,46303862950
2024-10-14,0.06077222541404077,46303862950
2024-10-21,0.06199061713786819,46303862950
2024-10-28,0.07913877362101984,46303862950
2024-11-04,0.08263664188984582,46303862950
2024-11-11,0.06318033700686859,46303862950
2024-11-18,0.06852929262086199,46303862950
2024-11-25,0.1668578268837465,46303862950
2024-12-02,0.36177216828945713,46303862950
2024-12-09,0.5564548089108741,46303862950
2024-12-16,0.6235496850713844,46303862950
2024-12-23,0.5192817342252445,46303862950
2024-12-30,0.3229767508179506,46303862950
2025-01-06,0.1608067600674807,46303862950
2025-01-13,0.09886193398172004,46303862950
2025-01-20,0.11758911135081583,46303862950
2025-01-27,0.17701150833662788,46303862950
2025-02-03,0.2760407845742177,46303862950
2025-02-10,0.4282851302473432,46303862950
2025-02-17,0.5937570792603822,46303862950
2025-02-24,0.6712198868138385,46303862950
2025-03-03,0.5839344393685788,46303862950
2025-03-10,0.36898437384791083,46303862950
2025-03-17,0.16097132315536772,46303862950
2025-03-24,0.07525448108994115,46303862950
2025-03-31,0.1109692838638533,46303862950
2025-04-07,0.17319106526690892,46303862950
2025-04-14,0.1813309386056222,46303862950
2025-04-21,0.14171613065168628,46303862950
2025-04-28,0.11492924575383345,46303862950
2025-05-05,0.13234465648250535,46303862950
2025-05-12,0.16410624712566457,46303862950
2025-05-19,0.1662170418229027,46303862950
2025-05-26,0.13811157431089788,46303862950
2025-06-02,0.11953273319896127,46303862950
2025-06-09,0.13828006731430123,46303862950
2025-06-16,0.17860846499875388,46303862950
2025-06-17,0.18395782863559162,46303862950
2025-06-18,0.1889069707251461,46303862950
2025-06-19,0.19338810008150592,46303862950
2025-06-20,0.19735023237646865,46303862950
2025-06-21,0.20076009065841588,46303862950
2025-06-22,0.20360242833873862,46303862950
2025-06-23,0.20587977758461706,46303862950
2025-06-24,0.20761164402438928,46303862950
2025-06-25,0.20883318569967618,46303862950
2025-06-26,0.20959342976995798,46303862950
2025-06-27,0.20995309412362695,46303862950
2025-06-28,0.2099820923759657,46303862950
2025-06-29,0.2097568094133872,46303862950
2025-06-30,0.20935724043717996,46303862950
2025-07-01,0.20886408922558358,46303862950
2025-07-02,0.20835592101915332,46303862950
2025-07-03,0.20790646209026944,46303862950
2025-07-04,0.20758213182734453,46303862950
2025-07-05,0.2074398842745343,46303862950
2025-07-06,0.20752542483613998,46303862950
2025-07-07,0.20787185466089647,46303862950
2025-07-08,0.20849878050832507,46303862950
2025-07-09,0.20941191214729132,46303862950
2025-07-10,0.21060315306551258,46303862950
2025-07-11,0.21205117399547824,46303862950
2025-07-12,0.21372244301061183,46303862950
2025-07-13,0.2155726712140083,46303862950
2025-07-14,0.21754861979080692,46303862950
2022-11-28,-0.16613430042974847,46303877432
2022-12-05,-0.144954064713325,46303877432
2022-12-12,-0.245459402291589,46303877432
2022-12-19,-0.22801282188344685,46303877432
2022-12-26,-0.07841532765215767,46303877432
2023-01-02,-0.049777869523952634,46303877432
2023-01-09,-0.3067082788881253,46303877432
2023-01-16,-0.604128771333768,46303877432
2023-01-23,-0.4499745415491334,46303877432
2023-01-30,0.3591248639636067,46303877432
2023-02-06,1.420804473570674,46303877432
2023-02-13,2.0244378355784285,46303877432
2023-02-20,1.7853874677771788,46303877432
2023-02-27,0.9617419934425102,46303877432
2023-03-06,0.15191937395269775,46303877432
2023-03-13,-0.2637763431443487,46303877432
2023-03-20,-0.3545776278391183,46303877432
2023-03-27,-0.38962907280664905,46303877432
2023-04-03,-0.4839194099720572,46303877432
2023-04-10,-0.5438804785316372,46303877432
2023-04-17,-0.48645135539426676,46303877432
2023-04-24,-0.38894240417768333,46303877432
2023-05-01,-0.38295004274717726,46303877432
2023-05-08,-0.4710480742175802,46303877432
2023-05-15,-0.5294066953122478,46303877432
2023-05-22,-0.48399477877084207,46303877432
2023-05-29,-0.4087086636885117,46303877432
2023-06-05,-0.41057358543143374,46303877432
2023-06-12,-0.46679647132141433,46303877432
2023-06-19,-0.4467998146065158,46303877432
2023-06-26,-0.29699706630690237,46303877432
2023-07-03,-0.13576102385075334,46303877432
2023-07-10,-0.11764847020430781,46303877432
2023-07-17,-0.23596223353927084,46303877432
2023-07-24,-0.32549901382069657,46303877432
2023-07-31,-0.2703754629288414,46303877432
2023-08-07,-0.14952662092870828,46303877432
2023-08-14,-0.12841196957654472,46303877432
2023-08-21,-0.23740524341627345,46303877432
2023-08-28,-0.32973825641067295,46303877432
2023-09-04,-0.2777853111190092,46303877432
2023-09-11,-0.14852846662876354,46303877432
2023-09-18,-0.1196478567090405,46303877432
2023-09-25,-0.2397373181536589,46303877432
2023-10-02,-0.352261782761895,46303877432
2023-10-09,-0.2973507084779189,46303877432
2023-10-16,-0.13466930214417033,46303877432
2023-10-23,-0.0839972164087543,46303877432
2023-10-30,-0.23891079467472864,46303877432
2023-11-06,-0.41826182665636186,46303877432
2023-11-13,-0.3655567372822921,46303877432
2023-11-20,-0.06388803645860516,46303877432
2023-11-27,0.23128179391567272,46303877432
2023-12-04,0.2954870192166904,46303877432
2023-12-11,0.1976309996502243,46303877432
2023-12-18,0.1831958055640428,46303877432
2023-12-25,0.3231217844070279,46303877432
2024-01-01,0.39402062054080855,46303877432
2024-01-08,0.18312027242926338,46303877432
2024-01-15,-0.1422550461519842,46303877432
2024-01-22,-0.09879795378427625,46303877432
2024-01-29,0.6060081625554292,46303877432
2024-02-05,1.6742775449223146,46303877432
2024-02-12,2.4052613534571177,46303877432
2024-02-19,2.3159507681075424,46303877432
2024-02-26,1.5559216343213027,46303877432
2024-03-04,0.7042471850978137,46303877432
2024-03-11,0.2122881391691409,46303877432
2024-03-18,0.08384814777306643,46303877432
2024-03-25,0.05562060091431498,46303877432
2024-04-01,-0.03013761726727676,46303877432
2024-04-08,-0.10503425266679134,46303877432
2024-04-15,-0.06658937297513529,46303877432
2024-04-22,0.035601982618397865,46303877432
2024-04-29,0.06420571030006894,46303877432
2024-05-06,-0.013500062989665995,46303877432
2024-05-13,-0.08558166208198825,46303877432
2024-05-20,-0.05623053603863937,46303877432
2024-05-27,0.024170227268818678,46303877432
2024-06-03,0.04019917449265065,46303877432
2024-06-10,-0.013930091502959152,46303877432
2024-06-17,-0.015277610999592739,46303877432
2024-06-24,0.11654400289828004,46303877432
2024-07-01,0.2900144609941805,46303877432
2024-07-08,0.3403342505775277,46303877432
2024-07-15,0.23766080670867432,46303877432
2024-07-22,0.13085921189548066,46303877432
2024-07-29,0.16116271703697044,46303877432
2024-08-05,0.28393280370920815,46303877432
2024-08-12,0.3321022978481111,46303877432
2024-08-19,0.23996108250161796,46303877432
2024-08-26,0.13229564500212837,46303877432
2024-09-02,0.15811128538847896,46303877432
2024-09-09,0.2874042001738639,46303877432
2024-09-16,0.345136943624231,46303877432
2024-09-23,0.24562258917555993,46303877432
2024-09-30,0.11716865770171214,46303877432
2024-10-07,0.13988483129001217,46303877432
2024-10-14,0.29902341506589203,46303877432
2024-10-21,0.3849072568824532,46303877432
2024-10-28,0.26153328085911765,46303877432
2024-11-04,0.06615584084855286,46303877432
2024-11-11,0.06735042293130566,46303877432
2024-11-18,0.3390778643105181,46303877432
2024-11-25,0.6586858281641773,46303877432
2024-12-02,0.7693892728353703,46303877432
2024-12-09,0.6840292865156006,46303877432
2024-12-16,0.6412840779115132,46303877432
2024-12-23,0.7643948136320116,46303877432
2024-12-30,0.8705212276819372,46303877432
2025-01-06,0.7120602922173286,46303877432
2025-01-13,0.37657579773517325,46303877432
2025-01-20,0.32013931756565916,46303877432
2025-01-27,0.9108358175104543,46303877432
2025-02-03,1.961715989758019,46303877432
2025-02-10,2.803642819464011,46303877432
2025-02-17,2.8696822985051433,46303877432
2025-02-24,2.192532359345952,46303877432
2025-03-03,1.3134154153963769,46303877432
2025-03-10,0.7438061337169668,46303877432
2025-03-17,0.5672766246391953,46303877432
2025-03-24,0.5396049297785379,46303877432
2025-03-31,0.46428601693529736,46303877432
2025-04-07,0.37739542670146464,46303877432
2025-04-14,0.394143066231049,46303877432
2025-04-21,0.4951107137086776,46303877432
2025-04-28,0.5442511937993499,46303877432
2025-05-05,0.4801148570123679,46303877432
2025-05-12,0.3968705030775337,46303877432
2025-05-19,0.40738457270722706,46303877432
2025-05-26,0.48775169776121696,46303877432
2025-06-02,0.5205165778348767,46303877432
2025-06-09,0.47203480847498586,46303877432
2025-06-16,0.4514124214563092,46303877432
2025-06-17,0.45844194701396623,46303877432
2025-06-18,0.4685363019476866,46303877432
2025-06-19,0.4816761580040647,46303877432
2025-06-20,0.4977495755610419,46303877432
2025-06-21,0.5165535508811048,46303877432
2025-06-22,0.5377984056484857,46303877432
2025-06-23,0.5611149075863171,46303877432
2025-06-24,0.5860639255215639,46303877432
2025-06-25,0.6121483425476197,46303877432
2025-06-26,0.6388268793923401,46303877432
2025-06-27,0.6655294189950112,46303877432
2025-06-28,0.6916733745181216,46303877432
2025-06-29,0.7166806081547321,46303877432
2025-06-30,0.7399943882195386,46303877432
2025-07-01,0.7610958678366349,46303877432
2025-07-02,0.7795195802071495,46303877432
2025-07-03,0.7948674726776939,46303877432
2025-07-04,0.806821043854517,46303877432
2025-07-05,0.8151512035524978,46303877432
2025-07-06,0.8197255428206761,46303877432
2025-07-07,0.820512778586062,46303877432
2025-07-08,0.817584222297306,46303877432
2025-07-09,0.8111122117345823,46303877432
2025-07-10,0.8013655371870855,46303877432
2025-07-11,0.7887019846383891,46303877432
2025-07-12,0.7735582066866704,46303877432
2025-07-13,0.7564372139237837,46303877432
2025-07-14,0.7378938529095389,46303877432
2022-11-28,0.017001088926112046,46303948414
2022-12-05,0.5906608460528875,46303948414
2022-12-12,1.021032623283573,46303948414
2022-12-19,1.026086831554895,46303948414
2022-12-26,0.6481805172101758,46303948414
2023-01-02,0.21239180341342462,46303948414
2023-01-09,0.014774404081845105,46303948414
2023-01-16,0.06567410238766724,46303948414
2023-01-23,0.1415504925860248,46303948414
2023-01-30,0.057327379331723716,46303948414
2023-02-06,-0.15069600811315312,46303948414
2023-02-13,-0.3078071585238461,46303948414
2023-02-20,-0.3162288995594408,46303948414
2023-02-27,-0.24560212894757208,46303948414
2023-03-06,-0.22074619054130654,46303948414
2023-03-13,-0.27022958361930294,46303948414
2023-03-20,-0.3174377620572965,46303948414
2023-03-27,-0.2992222030484868,46303948414
2023-04-03,-0.24674476959417768,46303948414
2023-04-10,-0.23358473213148478,46303948414
2023-04-17,-0.2744148470950566,46303948414
2023-04-24,-0.3105574455551525,46303948414
2023-05-01,-0.2933138185198097,46303948414
2023-05-08,-0.24830813863546147,46303948414
2023-05-15,-0.23768222861238186,46303948414
2023-05-22,-0.275881673752832,46303948414
2023-05-29,-0.3116725827912963,46303948414
2023-06-05,-0.29560840564714425,46303948414
2023-06-12,-0.23991016098440418,46303948414
2023-06-19,-0.19461383336392102,46303948414
2023-06-26,-0.1795696187584398,46303948414
2023-07-03,-0.1670507636530961,46303948414
2023-07-10,-0.13366545238287186,46303948414
2023-07-17,-0.10231431409999187,46303948414
2023-07-24,-0.1111047762879191,46303948414
2023-07-31,-0.15262846453786433,46303948414
2023-08-07,-0.17373833170333502,46303948414
2023-08-14,-0.1439723949994755,46303948414
2023-08-21,-0.1007581832721384,46303948414
2023-08-28,-0.10351690078404432,46303948414
2023-09-04,-0.15219992138797434,46303948414
2023-09-11,-0.18183454464603396,46303948414
2023-09-18,-0.1482503186686338,46303948414
2023-09-25,-0.0930442958641788,46303948414
2023-10-02,-0.093572373391117,46303948414
2023-10-09,-0.15601411652571226,46303948414
2023-10-16,-0.19724095369255157,46303948414
2023-10-23,-0.1536866820822269,46303948414
2023-10-30,-0.07849401868163584,46303948414
2023-11-06,-0.08004287979964761,46303948414
2023-11-13,-0.15321216787929456,46303948414
2023-11-20,-0.11995079032242567,46303948414
2023-11-27,0.2023580807419572,46303948414
2023-12-04,0.7619882762946807,46303948414
2023-12-11,1.2449494296299957,46303948414
2023-12-18,1.3338144274216515,46303948414
2023-12-25,1.0053737816139354,46303948414
2024-01-01,0.5526776980007593,46303948414
2024-01-08,0.30222831343341594,46303948414
2024-01-15,0.3214769761997028,46303948414
2024-01-22,0.41132711801659294,46303948414
2024-01-29,0.3598409981750589,46303948414
2024-02-05,0.16228951751696574,46303948414
2024-02-12,-0.015765455814436363,46303948414
2024-02-19,-0.0499177678736695,46303948414
2024-02-26,0.016563879779280824,46303948414
2024-03-04,0.055649306714420255,46303948414
2024-03-11,0.01564629805653675,46303948414
2024-03-18,-0.03873525689562882,46303948414
2024-03-25,-0.0326878004805056,46303948414
2024-04-01,0.019322402700524433,46303948414
2024-04-08,0.043212476323513285,46303948414
2024-04-15,0.009067753258675204,46303948414
2024-04-22,-0.03309708020144975,46303948414
2024-04-29,-0.025758554528474392,46303948414
2024-05-06,0.018967729231222086,46303948414
2024-05-13,0.0390124361652624,46303948414
2024-05-20,0.007104931041947371,46303948414
2024-05-27,-0.03394292796188236,46303948414
2024-06-03,-0.028229836668291125,46303948414
2024-06-10,0.02388173248125222,46303948414
2024-06-17,0.07408277833922772,46303948414
2024-06-24,0.09344458049772948,46303948414
2024-07-01,0.10369099060551124,46303948414
2024-07-08,0.13366378985372304,46303948414
2024-07-15,0.16862905632596453,46303948414
2024-07-22,0.16830557074318464,46303948414
2024-07-29,0.12936952198249746,46303948414
2024-08-05,0.10069517004602371,46303948414
2024-08-12,0.12223407065705691,46303948414
2024-08-19,0.1679615732759789,46303948414
2024-08-26,0.17586185471198487,46303948414
2024-09-02,0.13168597241147,46303948414
2024-09-09,0.09344862064619341,46303948414
2024-09-16,0.11626528355344717,46303948414
2024-09-23,0.17372469707960453,46303948414
2024-09-30,0.18674132529327203,46303948414
2024-10-07,0.13093030399392203,46303948414
2024-10-14,0.07880854560394196,46303948414
2024-10-21,0.10748402181899988,46303948414
2024-10-28,0.1854865994832617,46303948414
2024-11-04,0.20255679232635038,46303948414
2024-11-11,0.13311668948595784,46303948414
2024-11-18,0.13058094469732257,46303948414
2024-11-25,0.39611296004962404,46303948414
2024-12-02,0.9309245425108116,46303948414
2024-12-09,1.4554471276709458,46303948414
2024-12-16,1.6273044168855113,46303948414
2024-12-23,1.3585155155072632,46303948414
2024-12-30,0.9001980062876422,46303948414
2025-01-06,0.5990751524343743,46303948414
2025-01-13,0.5795472454072147,46303948414
2025-01-20,0.6759548956296344,46303948414
2025-01-27,0.6571872967201811,46303948414
2025-02-03,0.4760410391675036,46303948414
2025-02-10,0.2813850601544516,46303948414
2025-02-17,0.21985091306249754,46303948414
2025-02-24,0.2776057299152769,46303948414
2025-03-03,0.3291606853438994,46303948414
2025-03-10,0.3010421370903833,46303948414
2025-03-17,0.24217987690374407,46303948414
2025-03-24,0.23549621245463742,46303948414
2025-03-31,0.2843479575998159,46303948414
2025-04-07,0.31790573329076827,46303948414
2025-04-14,0.29227328571209354,46303948414
2025-04-21,0.24616280233584648,46303948414
2025-04-28,0.24314458545670095,46303948414
2025-05-05,0.28534406123390194,46303948414
2025-05-12,0.31382906010833,46303948414
2025-05-19,0.28976064555350767,46303948414
2025-05-26,0.24545592394102755,46303948414
2025-06-02,0.24077613948361554,46303948414
2025-06-09,0.2875453470786523,46303948414
2025-06-16,0.3416313826788537,46303948414
2025-06-17,0.3471834423186725,46303948414
2025-06-18,0.35200160031633704,46303948414
2025-06-19,0.35609057786092746,46303948414
2025-06-20,0.35948207441807273,46303948414
2025-06-21,0.36223276957714284,46303948414
2025-06-22,0.36442148831892573,46303948414
2025-06-23,0.36614563307073433,46303948414
2025-06-24,0.3675170096521937,46303948414
2025-06-25,0.36865719371609285,46303948414
2025-06-26,0.3696925989308229,46303948414
2025-06-27,0.37074941747028306,46303948414
2025-06-28,0.3719486070866049,46303948414
2025-06-29,0.37340109702271596,46303948414
2025-06-30,0.3752033773506521,46303948414
2025-07-01,0.37743362325025753,46303948414
2025-07-02,0.3801484876950558,46303948414
2025-07-03,0.38338067357596395,46303948414
2025-07-04,0.38713737019282357,46303948414
2025-07-05,0.39139961012500846,46303948414
2025-07-06,0.3961225716891204,46303948414
2025-07-07,0.40123682050266873,46303948414
2025-07-08,0.40665045212560125,46303948414
2025-07-09,0.412252067365973,46303948414
2025-07-10,0.4179144836078188,46303948414
2025-07-11,0.4234990603669576,46303948414
2025-07-12,0.42886049602565535,46303948414
2025-07-13,0.43385193605461886,46303948414
2025-07-14,0.4383302215436146,46303948414
2022-11-28,0.12952279622483798,46308044959
2022-12-05,1.0504414064745584,46308044959
2022-12-12,1.5299981181638214,46308044959
2022-12-19,1.1928871449748502,46308044959
2022-12-26,0.341367270188238,46308044959
2023-01-02,-0.35227434148787506,46308044959
